CIN,Change_Type,Field_Changed,Old_Value,New_Value,Date
U74999PN1986PTC038893,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1987PTC129572,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1988PTC050036,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1989PLC050701,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1989PTC052056,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1989PTC052348,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1990PTC056771,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1990PTC056890,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1990PTC058793,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1991PTC060665,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1991PTC061761,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1991PTC062926,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1991PTC064119,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1992PTC064702,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1992PTC064855,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1992PTC064915,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1992PTC066539,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1992PTC066661,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1992PTC229368,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1993PTC072946,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1994PTC078188,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1994PTC084060,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1994PTC084180,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1995PLC087255,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1995PTC084211,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1995PTC085569,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1995PTC090743,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1995PTC091383,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1995PTC092170,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1995PTC201850,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC096220,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC096512,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC097090,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC097334,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC097948,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC098019,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC098135,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC098761,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC098887,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC098969,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC098977,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC099096,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC099567,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC100133,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC100320,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC100673,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1996PTC101836,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1997PLC105875,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1997PTC104913,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1997PTC106471,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1997PTC107564,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1997PTC178196,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC012655,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC012697,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC012703,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC012710,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC012736,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC012797,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC012825,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC012829,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC012940,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC013003,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC013032,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC013087,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC013103,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC013175,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1998PTC013184,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PLC013636,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PLC204396,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC013258,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC013324,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC013395,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC013404,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC013476,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC013532,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC013710,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC013837,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC014023,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC014069,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC014095,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC014232,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC014297,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN1999PTC014327,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2000PLC014738,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2000PTC014337,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2000PTC014416,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2000PTC014429,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2000PTC014603,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2000PTC014773,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2000PTC014806,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2000PTC015029,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2000PTC015131,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2000PTC015200,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2000PTC015299,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2000PTC015409,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001NPL016603,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC015744,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC015837,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC015889,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC015907,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC016062,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC016272,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC016288,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC016320,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC016328,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC016329,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC016392,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC016418,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2001PTC130433,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PLC016834,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC016646,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC016678,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC016785,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC016840,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC016866,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC016921,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC016930,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC017006,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC017018,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC017059,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC017124,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC017298,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC017335,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC017339,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2002PTC017512,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC017580,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC017662,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC017690,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC017740,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC017809,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC017836,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC017962,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC018229,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC018410,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC018483,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC018674,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC139560,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2003PTC142956,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PLC019599,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC018742,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC018765,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC018804,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC018820,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC018935,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019172,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019244,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019256,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019337,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019358,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019494,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019563,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019565,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019610,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019623,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019660,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019773,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019908,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019943,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC019960,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2004PTC020088,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PLC020181,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC020110,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC020240,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC020241,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC020352,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC020691,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC020811,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC020829,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC020925,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC020979,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC021145,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC021211,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC021221,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC021337,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC021401,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC021411,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC021502,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC021590,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC021623,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC021624,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC021627,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC129005,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC139295,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2005PTC145367,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006NPL021834,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC021831,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC021923,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC022049,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC022218,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC022282,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC022289,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC128345,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC128454,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC128488,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC128531,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC128610,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC128624,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC128855,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC128859,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC128936,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC128954,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC128992,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC129002,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC129065,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC129268,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC129343,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2006PTC129368,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007FTC130569,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007FTC130672,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PLC131173,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC129404,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC129475,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC129611,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC129653,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC129741,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC129757,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC129822,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC129865,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC129897,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130202,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130325,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130378,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130408,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130414,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130423,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130453,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130465,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130480,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130725,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130762,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130908,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC130941,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC131116,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC131135,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC131166,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC134248,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2007PTC139880,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008FTC133620,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008FTC135220,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC131262,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC131283,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC131448,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC131492,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC131747,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC131794,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC131818,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC132160,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC132199,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC132288,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC132350,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC132400,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC132432,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC132520,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC132543,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC132670,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC132806,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC132927,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC133096,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC158367,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2008PTC166282,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009FTC173028,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PLC134192,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC133403,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC133441,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC133530,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC133679,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC133790,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC134194,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC134400,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC134724,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC134750,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC134860,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC134892,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC134902,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC134918,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC134919,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC134932,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC134979,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC134994,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC135095,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC135096,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC135137,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC135189,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC135197,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC135209,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC135223,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC135244,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2009PTC223379,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010FTC135611,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010FTC136732,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135394,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135487,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135524,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135531,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135534,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135566,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135571,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135590,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135632,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135651,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135666,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135680,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135698,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135781,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135905,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC135932,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136061,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136073,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136121,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136122,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136345,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136403,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136439,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136457,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136462,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136486,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136600,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136701,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136794,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136812,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136896,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136899,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136903,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC136949,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC137033,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC137103,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC137130,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC137216,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC137612,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC137721,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC137761,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
U74999PN2010PTC137804,Deregistered/Removed,N/A,N/A,N/A,2025-10-11
